model,map_type,normalised,use_other,content_normalised,dataset,stalk_dim,layers,checkpoint,layer,depth_bin,fold,reference,wasserstein,direction
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,4,topological,0.38465737907216657,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,4,zero,0.07731111205503062,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,4,topological,0.29073616467634966,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,4,zero,0.11873947707469261,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,5,topological,0.2878478529187226,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,5,zero,0.08928758575080839,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,5,topological,0.366403098009359,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,5,zero,0.0772928265315667,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,5,topological,0.3534263952870552,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,5,zero,0.09946187646228057,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,5,topological,0.2878478822570485,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,5,zero,0.13371636533203435,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,5,topological,0.29521916003352533,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,5,zero,0.13842601646191466,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,6,topological,0.3603071065886668,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,6,zero,0.07279767751926287,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,6,topological,0.31825850689624785,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,6,zero,0.08790523279683574,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,6,topological,0.3558738672906706,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,6,zero,0.0691711865805208,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,6,topological,0.3482149728468185,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,6,zero,0.11416311138936575,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,6,topological,0.3517478976747449,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,6,zero,0.10738876027148185,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,7,topological,0.2864250177642525,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,7,zero,0.08844193697030094,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,7,topological,0.360608019148866,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,7,zero,0.09061592260300493,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,7,topological,0.3831575454027748,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,7,zero,0.06365911720851451,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,7,topological,0.27007932738807944,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,7,zero,0.10782023520709308,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,7,topological,0.3387492440627301,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,7,zero,0.1281047415086706,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,8,topological,0.34395203386206885,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,8,zero,0.07780241849702219,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,8,topological,0.26889560613003516,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,8,zero,0.10589795122631611,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,8,topological,0.285184428283361,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,8,zero,0.13440496755617146,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,8,topological,0.24751063629115783,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,8,zero,0.09984921329018681,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,8,topological,0.3037495386932832,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,8,zero,0.11305840647868348,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,9,topological,0.3051922965876077,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,0,first,9,zero,0.09909321536340392,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,9,topological,0.30328150499720424,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,1,middle,9,zero,0.10022740887507489,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,9,topological,0.3465423075268309,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,2,middle,9,zero,0.09636949358799288,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,9,topological,0.2832513182785136,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,3,middle,9,zero,0.12314772331460018,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,9,topological,0.29651974603310793,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-5,4,last,9,zero,0.129455077013299,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,0,topological,0.3143365981348597,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,0,zero,0.09577131908765177,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,0,topological,0.3951863483107535,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,0,zero,0.09939703695949215,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,0,topological,0.21380829067496424,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,0,zero,0.1492658577204508,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,0,topological,0.3488187801672149,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,0,zero,0.12871642125881738,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,0,topological,0.19463766048425138,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,0,zero,0.20289256217634213,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,1,topological,0.29583752310495376,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,1,zero,0.11655322617968282,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,1,topological,0.31291080362536683,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,1,zero,0.10198046546912738,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,1,topological,0.2948449613656312,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,1,zero,0.1258496648663639,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,1,topological,0.3506862716584668,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,1,zero,0.1446221577313412,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,1,topological,0.3898943371559372,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,1,zero,0.1382210805382431,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,2,topological,0.2951947033773184,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,2,zero,0.1249583289455439,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,2,topological,0.3549986556706074,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,2,zero,0.11916114881721832,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,2,topological,0.4211001050732386,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,2,zero,0.09160169620932887,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,2,topological,0.3123571979075713,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,2,zero,0.1540456231949283,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,2,topological,0.3378807148241323,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,2,zero,0.15377618144412278,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,3,topological,0.3056909834125661,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,3,zero,0.1223898800734308,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,3,topological,0.26520469014060805,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,3,zero,0.11092573665510264,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,3,topological,0.4034057099827229,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,3,zero,0.10916666340821309,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,3,topological,0.24052436804818517,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,3,zero,0.18638710212603765,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,3,topological,0.3629812872616377,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,3,zero,0.17547112821591093,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,4,topological,0.28429338763215245,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,4,zero,0.10340260059393011,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,4,topological,0.31569818608098793,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,4,zero,0.11860806399546861,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,4,topological,0.3502529990155299,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,4,zero,0.11076895949018857,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,4,topological,0.3921083324940942,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,4,zero,0.126506707465678,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,4,topological,0.31712422591582123,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,4,zero,0.1655186294748237,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,5,topological,0.2935065255540668,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,5,zero,0.10715266850073339,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,5,topological,0.23916566181119822,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,5,zero,0.1337467624111044,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,5,topological,0.23610135169014895,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,5,zero,0.15542409278433844,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,5,topological,0.24916317137029714,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,5,zero,0.1803700741756252,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,5,topological,0.19955412774059225,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,5,zero,0.2060757608586672,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,6,topological,0.3464545042739483,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,6,zero,0.10229554682359052,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,6,topological,0.27252929403682974,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,6,zero,0.1256533167675562,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,6,topological,0.3467219203195985,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,6,zero,0.11960832753378652,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,6,topological,0.28205808112573766,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,6,zero,0.15819524797235548,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,6,topological,0.30108266812068984,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,6,zero,0.18768382775789536,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,7,topological,0.30040977564616406,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,7,zero,0.11997618313405331,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,7,topological,0.3409266987085702,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,7,zero,0.10934016439846324,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,7,topological,0.36604507578672335,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,7,zero,0.11072998855529248,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,7,topological,0.35085997964248195,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,7,zero,0.1307138712379249,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,7,topological,0.2818866805089565,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,7,zero,0.19109403610488562,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,8,topological,0.32520419760057806,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,8,zero,0.08040930362855767,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,8,topological,0.33034238314215036,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,8,zero,0.11942202818406464,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,8,topological,0.3059283004584308,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,8,zero,0.12303235918331676,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,8,topological,0.32668303296330664,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,8,zero,0.12578690853505017,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,8,topological,0.3320451634722243,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,8,zero,0.15220518190728857,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,9,topological,0.31250860881015236,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,0,first,9,zero,0.11740608961243863,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,9,topological,0.363252909818247,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,1,middle,9,zero,0.09366309182066732,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,9,topological,0.3900376765484639,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,2,middle,9,zero,0.09806994897723062,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,9,topological,0.27369998554307345,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,3,middle,9,zero,0.16904615337259488,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,9,topological,0.2998722425181915,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-15,4,last,9,zero,0.17830392361342998,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,0,topological,0.261962947382931,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,0,zero,0.10833857429902008,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,0,topological,0.29098845168595433,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,0,zero,0.11924380367651574,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,0,topological,0.33030742070200364,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,0,zero,0.12547227103475161,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,0,topological,0.314679341027012,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,0,zero,0.1682995957997015,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,0,topological,0.17564390345403808,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,0,zero,0.2449261654665499,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,1,topological,0.2800372275768487,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,1,zero,0.10831856647276979,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,1,topological,0.4163217585785947,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,1,zero,0.08268056035908333,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,1,topological,0.3096000817802579,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,1,zero,0.14546747560381307,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,1,topological,0.30347962721563204,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,1,zero,0.17416140125262564,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,1,topological,0.23745846361660145,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,1,zero,0.23400417187917316,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,2,topological,0.2990622843012865,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,2,zero,0.10399422449991651,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,2,topological,0.2829352282098513,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,2,zero,0.12457127895310767,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,2,topological,0.4066220679866423,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,2,zero,0.10947270999086926,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,2,topological,0.3168792958617896,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,2,zero,0.17287219482344313,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,2,topological,0.2174104211490419,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,2,zero,0.23579819936043894,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,3,topological,0.23567085843790253,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,3,zero,0.11822637577517217,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,3,topological,0.275766949020854,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,3,zero,0.13443233977888952,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,3,topological,0.32982768836707754,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,3,zero,0.14404193644158886,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,3,topological,0.25217821599353546,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,3,zero,0.2011056105676789,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,3,topological,0.25452552048746724,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,3,zero,0.23342693352506352,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,4,topological,0.28900685289833,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,4,zero,0.10403571536858683,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,4,topological,0.29988851481627943,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,4,zero,0.12265624089922564,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,4,topological,0.3429433744549232,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,4,zero,0.1332172612571741,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,4,topological,0.276618706558214,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,4,zero,0.20392998558636286,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,4,topological,0.20239325429273974,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,4,zero,0.24419630430305536,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,5,topological,0.22737543246609654,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,5,zero,0.13662582205608562,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,5,topological,0.30367909503295465,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,5,zero,0.13249184815664178,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,5,topological,0.23631989972555964,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,2,middle,5,zero,0.18088400966859958,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,5,topological,0.23316377441982955,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,3,middle,5,zero,0.21058935816135976,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,5,topological,0.2018176824089975,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,4,last,5,zero,0.24699099827531526,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,6,topological,0.3144403475137505,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,0,first,6,zero,0.09688247200508475,
GeneralSheaf,,true,False,True,amazon_ratings,5,5,epoch-50,1,middle,6,topological,0.3224870559247524,
