dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
wisconsin,BundleSheaf,false,2,2,epoch-0,2,7,confidence,-0.6071519297013559
wisconsin,BundleSheaf,false,2,2,epoch-0,0,7,saliency,-0.20147660953518554
wisconsin,BundleSheaf,false,2,2,epoch-0,1,7,saliency,0.03486208873537801
wisconsin,BundleSheaf,false,2,2,epoch-0,2,7,saliency,0.8684104983534428
wisconsin,BundleSheaf,false,2,2,epoch-0,0,7,cohens_d_train,0.32418767
wisconsin,BundleSheaf,false,2,2,epoch-0,1,7,cohens_d_train,0.473991
wisconsin,BundleSheaf,false,2,2,epoch-0,2,7,cohens_d_train,1.04267
wisconsin,BundleSheaf,false,2,2,epoch-0,0,7,cohens_d_test,0.541505
wisconsin,BundleSheaf,false,2,2,epoch-0,1,7,cohens_d_test,0.25350714
wisconsin,BundleSheaf,false,2,2,epoch-0,2,7,cohens_d_test,0.1629939
wisconsin,BundleSheaf,false,2,2,epoch-0,0,8,degree,-0.09296342188415523
wisconsin,BundleSheaf,false,2,2,epoch-0,1,8,degree,0.48315758423195465
wisconsin,BundleSheaf,false,2,2,epoch-0,2,8,degree,0.5534213686021461
wisconsin,BundleSheaf,false,2,2,epoch-0,0,8,betweenness,-0.08473098596226605
wisconsin,BundleSheaf,false,2,2,epoch-0,1,8,betweenness,0.4024832331253873
wisconsin,BundleSheaf,false,2,2,epoch-0,2,8,betweenness,0.5482630816240391
wisconsin,BundleSheaf,false,2,2,epoch-0,0,8,confidence,-0.27457037964971565
wisconsin,BundleSheaf,false,2,2,epoch-0,1,8,confidence,-0.0668670589012068
wisconsin,BundleSheaf,false,2,2,epoch-0,2,8,confidence,0.767596864046243
wisconsin,BundleSheaf,false,2,2,epoch-0,0,8,saliency,-0.18901413623854613
wisconsin,BundleSheaf,false,2,2,epoch-0,1,8,saliency,0.19958880644402166
wisconsin,BundleSheaf,false,2,2,epoch-0,2,8,saliency,0.8785449887374406
wisconsin,BundleSheaf,false,2,2,epoch-0,0,8,cohens_d_train,0.58998424
wisconsin,BundleSheaf,false,2,2,epoch-0,1,8,cohens_d_train,0.11786819
wisconsin,BundleSheaf,false,2,2,epoch-0,2,8,cohens_d_train,0.35485807
wisconsin,BundleSheaf,false,2,2,epoch-0,0,8,cohens_d_test,0.17625532
wisconsin,BundleSheaf,false,2,2,epoch-0,1,8,cohens_d_test,0.13923419
wisconsin,BundleSheaf,false,2,2,epoch-0,2,8,cohens_d_test,0.15787488
wisconsin,BundleSheaf,false,2,2,epoch-0,0,9,degree,-0.045879713721220114
wisconsin,BundleSheaf,false,2,2,epoch-0,1,9,degree,0.3816681276181135
wisconsin,BundleSheaf,false,2,2,epoch-0,2,9,degree,0.5393428396415555
wisconsin,BundleSheaf,false,2,2,epoch-0,0,9,betweenness,-0.12899857467371725
wisconsin,BundleSheaf,false,2,2,epoch-0,1,9,betweenness,0.25155635011203004
wisconsin,BundleSheaf,false,2,2,epoch-0,2,9,betweenness,0.5410707230693148
wisconsin,BundleSheaf,false,2,2,epoch-0,0,9,confidence,-0.14412730200934112
wisconsin,BundleSheaf,false,2,2,epoch-0,1,9,confidence,0.22902763936310752
wisconsin,BundleSheaf,false,2,2,epoch-0,2,9,confidence,0.8560347987363298
wisconsin,BundleSheaf,false,2,2,epoch-0,0,9,saliency,-0.04279079050366306
wisconsin,BundleSheaf,false,2,2,epoch-0,1,9,saliency,0.2531497830202174
wisconsin,BundleSheaf,false,2,2,epoch-0,2,9,saliency,0.8472355419667437
wisconsin,BundleSheaf,false,2,2,epoch-0,0,9,cohens_d_train,0.11655503
wisconsin,BundleSheaf,false,2,2,epoch-0,1,9,cohens_d_train,0.1314393
wisconsin,BundleSheaf,false,2,2,epoch-0,2,9,cohens_d_train,0.08862814
wisconsin,BundleSheaf,false,2,2,epoch-0,0,9,cohens_d_test,0.053890117
wisconsin,BundleSheaf,false,2,2,epoch-0,1,9,cohens_d_test,0.08038329
wisconsin,BundleSheaf,false,2,2,epoch-0,2,9,cohens_d_test,0.67697376
wisconsin,BundleSheaf,false,2,2,epoch-1,0,0,degree,-0.15666927857406165
wisconsin,BundleSheaf,false,2,2,epoch-1,1,0,degree,0.5519917762352814
wisconsin,BundleSheaf,false,2,2,epoch-1,2,0,degree,0.4855897154271898
wisconsin,BundleSheaf,false,2,2,epoch-1,0,0,betweenness,-0.20529585008552406
wisconsin,BundleSheaf,false,2,2,epoch-1,1,0,betweenness,0.3884221657992513
wisconsin,BundleSheaf,false,2,2,epoch-1,2,0,betweenness,0.46527278387945403
wisconsin,BundleSheaf,false,2,2,epoch-1,0,0,confidence,0.08706631045304399
wisconsin,BundleSheaf,false,2,2,epoch-1,1,0,confidence,0.17085648123116295
wisconsin,BundleSheaf,false,2,2,epoch-1,2,0,confidence,0.7801719484947673
wisconsin,BundleSheaf,false,2,2,epoch-1,0,0,saliency,-0.003709737425187848
wisconsin,BundleSheaf,false,2,2,epoch-1,1,0,saliency,0.26959155347490305
wisconsin,BundleSheaf,false,2,2,epoch-1,2,0,saliency,0.858311408318276
wisconsin,BundleSheaf,false,2,2,epoch-1,0,0,cohens_d_train,0.10930754
wisconsin,BundleSheaf,false,2,2,epoch-1,1,0,cohens_d_train,0.15000486
wisconsin,BundleSheaf,false,2,2,epoch-1,2,0,cohens_d_train,0.025210723
wisconsin,BundleSheaf,false,2,2,epoch-1,0,0,cohens_d_test,1.3227112
wisconsin,BundleSheaf,false,2,2,epoch-1,1,0,cohens_d_test,0.1587864
wisconsin,BundleSheaf,false,2,2,epoch-1,2,0,cohens_d_test,0.17907768
wisconsin,BundleSheaf,false,2,2,epoch-1,0,1,degree,-0.23696742182108205
wisconsin,BundleSheaf,false,2,2,epoch-1,1,1,degree,0.4165260087992192
wisconsin,BundleSheaf,false,2,2,epoch-1,2,1,degree,0.5626640008261546
wisconsin,BundleSheaf,false,2,2,epoch-1,0,1,betweenness,-0.24282105247085728
wisconsin,BundleSheaf,false,2,2,epoch-1,1,1,betweenness,0.322292527663607
wisconsin,BundleSheaf,false,2,2,epoch-1,2,1,betweenness,0.5480845610140959
wisconsin,BundleSheaf,false,2,2,epoch-1,0,1,confidence,0.2054348762302351
wisconsin,BundleSheaf,false,2,2,epoch-1,1,1,confidence,0.43767583248483
wisconsin,BundleSheaf,false,2,2,epoch-1,2,1,confidence,0.8628917830915256
wisconsin,BundleSheaf,false,2,2,epoch-1,0,1,saliency,-0.007343965862987351
wisconsin,BundleSheaf,false,2,2,epoch-1,1,1,saliency,0.39816831616486176
wisconsin,BundleSheaf,false,2,2,epoch-1,2,1,saliency,0.9110830455794391
wisconsin,BundleSheaf,false,2,2,epoch-1,0,1,cohens_d_train,0.6783861
wisconsin,BundleSheaf,false,2,2,epoch-1,1,1,cohens_d_train,0.013903496
wisconsin,BundleSheaf,false,2,2,epoch-1,2,1,cohens_d_train,0.665801
wisconsin,BundleSheaf,false,2,2,epoch-1,0,1,cohens_d_test,0.68126494
wisconsin,BundleSheaf,false,2,2,epoch-1,1,1,cohens_d_test,0.28207847
wisconsin,BundleSheaf,false,2,2,epoch-1,2,1,cohens_d_test,0.04540589
wisconsin,BundleSheaf,false,2,2,epoch-1,0,2,degree,-0.18245823640233763
wisconsin,BundleSheaf,false,2,2,epoch-1,1,2,degree,0.4401815890354945
wisconsin,BundleSheaf,false,2,2,epoch-1,2,2,degree,0.5569754090839549
wisconsin,BundleSheaf,false,2,2,epoch-1,0,2,betweenness,-0.1869263011236789
wisconsin,BundleSheaf,false,2,2,epoch-1,1,2,betweenness,0.3193103309160342
wisconsin,BundleSheaf,false,2,2,epoch-1,2,2,betweenness,0.5457611698672691
wisconsin,BundleSheaf,false,2,2,epoch-1,0,2,confidence,-0.12321888433190911
wisconsin,BundleSheaf,false,2,2,epoch-1,1,2,confidence,0.12494370136357477
wisconsin,BundleSheaf,false,2,2,epoch-1,2,2,confidence,0.7862689380644804
wisconsin,BundleSheaf,false,2,2,epoch-1,0,2,saliency,0.07230704493310175
wisconsin,BundleSheaf,false,2,2,epoch-1,1,2,saliency,0.4066019376216799
wisconsin,BundleSheaf,false,2,2,epoch-1,2,2,saliency,0.9139525380203142
wisconsin,BundleSheaf,false,2,2,epoch-1,0,2,cohens_d_train,0.45411173
wisconsin,BundleSheaf,false,2,2,epoch-1,1,2,cohens_d_train,0.06713365
wisconsin,BundleSheaf,false,2,2,epoch-1,2,2,cohens_d_train,0.5073568
wisconsin,BundleSheaf,false,2,2,epoch-1,0,2,cohens_d_test,0.4820813
wisconsin,BundleSheaf,false,2,2,epoch-1,1,2,cohens_d_test,0.5923855
wisconsin,BundleSheaf,false,2,2,epoch-1,2,2,cohens_d_test,0.8300385
wisconsin,BundleSheaf,false,2,2,epoch-1,0,3,degree,-0.1985287431900242
wisconsin,BundleSheaf,false,2,2,epoch-1,1,3,degree,0.5309961035506623
wisconsin,BundleSheaf,false,2,2,epoch-1,2,3,degree,0.4842035305950006
wisconsin,BundleSheaf,false,2,2,epoch-1,0,3,betweenness,-0.22267459609719958
wisconsin,BundleSheaf,false,2,2,epoch-1,1,3,betweenness,0.4436326571803122
wisconsin,BundleSheaf,false,2,2,epoch-1,2,3,betweenness,0.5073943384280462
wisconsin,BundleSheaf,false,2,2,epoch-1,0,3,confidence,0.12609044897417665
wisconsin,BundleSheaf,false,2,2,epoch-1,1,3,confidence,0.2324967681642072
wisconsin,BundleSheaf,false,2,2,epoch-1,2,3,confidence,0.7249634177367335
wisconsin,BundleSheaf,false,2,2,epoch-1,0,3,saliency,0.0918016427638838
wisconsin,BundleSheaf,false,2,2,epoch-1,1,3,saliency,0.4229646031046562
wisconsin,BundleSheaf,false,2,2,epoch-1,2,3,saliency,0.8581722095133266
wisconsin,BundleSheaf,false,2,2,epoch-1,0,3,cohens_d_train,0.70178694
wisconsin,BundleSheaf,false,2,2,epoch-1,1,3,cohens_d_train,0.07246559
wisconsin,BundleSheaf,false,2,2,epoch-1,2,3,cohens_d_train,0.28485465
wisconsin,BundleSheaf,false,2,2,epoch-1,0,3,cohens_d_test,0.8747431
wisconsin,BundleSheaf,false,2,2,epoch-1,1,3,cohens_d_test,0.4352778
wisconsin,BundleSheaf,false,2,2,epoch-1,2,3,cohens_d_test,0.5633315
wisconsin,BundleSheaf,false,2,2,epoch-1,0,4,degree,-0.19774163218429824
wisconsin,BundleSheaf,false,2,2,epoch-1,1,4,degree,0.4061108972850359
wisconsin,BundleSheaf,false,2,2,epoch-1,2,4,degree,0.5494143317056248
wisconsin,BundleSheaf,false,2,2,epoch-1,0,4,betweenness,-0.20595586650480438
wisconsin,BundleSheaf,false,2,2,epoch-1,1,4,betweenness,0.2813594156072429
wisconsin,BundleSheaf,false,2,2,epoch-1,2,4,betweenness,0.5569281255151953
wisconsin,BundleSheaf,false,2,2,epoch-1,0,4,confidence,-0.26064723276110646
wisconsin,BundleSheaf,false,2,2,epoch-1,1,4,confidence,-0.05437034884095953
wisconsin,BundleSheaf,false,2,2,epoch-1,2,4,confidence,0.07614535236021718
wisconsin,BundleSheaf,false,2,2,epoch-1,0,4,saliency,0.108845124847451
wisconsin,BundleSheaf,false,2,2,epoch-1,1,4,saliency,0.3990253838077723
wisconsin,BundleSheaf,false,2,2,epoch-1,2,4,saliency,0.8930525111183879
wisconsin,BundleSheaf,false,2,2,epoch-1,0,4,cohens_d_train,0.11384839
wisconsin,BundleSheaf,false,2,2,epoch-1,1,4,cohens_d_train,0.20361394
wisconsin,BundleSheaf,false,2,2,epoch-1,2,4,cohens_d_train,0.17575587
wisconsin,BundleSheaf,false,2,2,epoch-1,0,4,cohens_d_test,0.38620985
wisconsin,BundleSheaf,false,2,2,epoch-1,1,4,cohens_d_test,0.06752584
wisconsin,BundleSheaf,false,2,2,epoch-1,2,4,cohens_d_test,0.22371078
wisconsin,BundleSheaf,false,2,2,epoch-1,0,5,degree,-0.21595163566918754
wisconsin,BundleSheaf,false,2,2,epoch-1,1,5,degree,0.40121309535730915
wisconsin,BundleSheaf,false,2,2,epoch-1,2,5,degree,0.5613217170270478
wisconsin,BundleSheaf,false,2,2,epoch-1,0,5,betweenness,-0.2554909549251672
wisconsin,BundleSheaf,false,2,2,epoch-1,1,5,betweenness,0.2788147491102674
wisconsin,BundleSheaf,false,2,2,epoch-1,2,5,betweenness,0.5538811052180305
wisconsin,BundleSheaf,false,2,2,epoch-1,0,5,confidence,0.12369241930462978
wisconsin,BundleSheaf,false,2,2,epoch-1,1,5,confidence,0.2025650934728324
wisconsin,BundleSheaf,false,2,2,epoch-1,2,5,confidence,0.7766758357100324
wisconsin,BundleSheaf,false,2,2,epoch-1,0,5,saliency,0.08087620665098892
wisconsin,BundleSheaf,false,2,2,epoch-1,1,5,saliency,0.3096059436194005
wisconsin,BundleSheaf,false,2,2,epoch-1,2,5,saliency,0.8974992776509045
wisconsin,BundleSheaf,false,2,2,epoch-1,0,5,cohens_d_train,0.17785452
wisconsin,BundleSheaf,false,2,2,epoch-1,1,5,cohens_d_train,0.0066825794
wisconsin,BundleSheaf,false,2,2,epoch-1,2,5,cohens_d_train,0.35761875
wisconsin,BundleSheaf,false,2,2,epoch-1,0,5,cohens_d_test,0.30412853
wisconsin,BundleSheaf,false,2,2,epoch-1,1,5,cohens_d_test,0.093908355
wisconsin,BundleSheaf,false,2,2,epoch-1,2,5,cohens_d_test,0.15290554
wisconsin,BundleSheaf,false,2,2,epoch-1,0,6,degree,-0.17560267825473658
