dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
questions,BundleSheaf,false,5,4,epoch-0,4,8,confidence,0.420462233982989
questions,BundleSheaf,false,5,4,epoch-0,0,8,saliency,-0.08046910312035174
questions,BundleSheaf,false,5,4,epoch-0,1,8,saliency,0.3959188311897308
questions,BundleSheaf,false,5,4,epoch-0,2,8,saliency,0.9030931569071255
questions,BundleSheaf,false,5,4,epoch-0,3,8,saliency,0.9242401721688439
questions,BundleSheaf,false,5,4,epoch-0,4,8,saliency,0.9259624318724107
questions,BundleSheaf,false,5,4,epoch-0,0,8,cohens_d_train,0.0009103628
questions,BundleSheaf,false,5,4,epoch-0,1,8,cohens_d_train,0.10279296
questions,BundleSheaf,false,5,4,epoch-0,2,8,cohens_d_train,0.020355519
questions,BundleSheaf,false,5,4,epoch-0,3,8,cohens_d_train,0.013702689
questions,BundleSheaf,false,5,4,epoch-0,4,8,cohens_d_train,0.016163444
questions,BundleSheaf,false,5,4,epoch-0,0,8,cohens_d_test,0.03097058
questions,BundleSheaf,false,5,4,epoch-0,1,8,cohens_d_test,0.132701
questions,BundleSheaf,false,5,4,epoch-0,2,8,cohens_d_test,0.07430967
questions,BundleSheaf,false,5,4,epoch-0,3,8,cohens_d_test,0.07918427
questions,BundleSheaf,false,5,4,epoch-0,4,8,cohens_d_test,0.09162339
questions,BundleSheaf,false,5,4,epoch-0,0,9,degree,-0.1651451534624448
questions,BundleSheaf,false,5,4,epoch-0,1,9,degree,0.7809859786556396
questions,BundleSheaf,false,5,4,epoch-0,2,9,degree,0.5454354175779484
questions,BundleSheaf,false,5,4,epoch-0,3,9,degree,0.4712696832274205
questions,BundleSheaf,false,5,4,epoch-0,4,9,degree,0.479490289412253
questions,BundleSheaf,false,5,4,epoch-0,0,9,betweenness,-0.15341740827647327
questions,BundleSheaf,false,5,4,epoch-0,1,9,betweenness,0.7481585256720104
questions,BundleSheaf,false,5,4,epoch-0,2,9,betweenness,0.49608777729342723
questions,BundleSheaf,false,5,4,epoch-0,3,9,betweenness,0.42318179920300797
questions,BundleSheaf,false,5,4,epoch-0,4,9,betweenness,0.43062231013889285
questions,BundleSheaf,false,5,4,epoch-0,0,9,confidence,-0.028016498788085247
questions,BundleSheaf,false,5,4,epoch-0,1,9,confidence,0.11761999046099425
questions,BundleSheaf,false,5,4,epoch-0,2,9,confidence,0.3529423826976462
questions,BundleSheaf,false,5,4,epoch-0,3,9,confidence,0.37492466333613
questions,BundleSheaf,false,5,4,epoch-0,4,9,confidence,0.38305241626693803
questions,BundleSheaf,false,5,4,epoch-0,0,9,saliency,-0.09631522651500436
questions,BundleSheaf,false,5,4,epoch-0,1,9,saliency,0.41150197883332634
questions,BundleSheaf,false,5,4,epoch-0,2,9,saliency,0.9028164991996718
questions,BundleSheaf,false,5,4,epoch-0,3,9,saliency,0.9247196005088276
questions,BundleSheaf,false,5,4,epoch-0,4,9,saliency,0.930143985120375
questions,BundleSheaf,false,5,4,epoch-0,0,9,cohens_d_train,0.0054894774
questions,BundleSheaf,false,5,4,epoch-0,1,9,cohens_d_train,0.04615716
questions,BundleSheaf,false,5,4,epoch-0,2,9,cohens_d_train,0.03178349
questions,BundleSheaf,false,5,4,epoch-0,3,9,cohens_d_train,0.015526658
questions,BundleSheaf,false,5,4,epoch-0,4,9,cohens_d_train,0.00437001
questions,BundleSheaf,false,5,4,epoch-0,0,9,cohens_d_test,0.019196685
questions,BundleSheaf,false,5,4,epoch-0,1,9,cohens_d_test,0.034020577
questions,BundleSheaf,false,5,4,epoch-0,2,9,cohens_d_test,0.025003672
questions,BundleSheaf,false,5,4,epoch-0,3,9,cohens_d_test,7.237957e-06
questions,BundleSheaf,false,5,4,epoch-0,4,9,cohens_d_test,0.013984698
questions,BundleSheaf,false,5,4,epoch-1,0,0,degree,-0.1576097193836026
questions,BundleSheaf,false,5,4,epoch-1,1,0,degree,0.7721854258444766
questions,BundleSheaf,false,5,4,epoch-1,2,0,degree,0.5459445411573228
questions,BundleSheaf,false,5,4,epoch-1,3,0,degree,0.4716198100335827
questions,BundleSheaf,false,5,4,epoch-1,4,0,degree,0.47544513407734484
questions,BundleSheaf,false,5,4,epoch-1,0,0,betweenness,-0.14545503545044366
questions,BundleSheaf,false,5,4,epoch-1,1,0,betweenness,0.7372931025987934
questions,BundleSheaf,false,5,4,epoch-1,2,0,betweenness,0.49584637492025035
questions,BundleSheaf,false,5,4,epoch-1,3,0,betweenness,0.4232262322275198
questions,BundleSheaf,false,5,4,epoch-1,4,0,betweenness,0.42740739066759476
questions,BundleSheaf,false,5,4,epoch-1,0,0,confidence,-0.022498930921145157
questions,BundleSheaf,false,5,4,epoch-1,1,0,confidence,0.1131150155608525
questions,BundleSheaf,false,5,4,epoch-1,2,0,confidence,0.3331188019756727
questions,BundleSheaf,false,5,4,epoch-1,3,0,confidence,0.35373614755464017
questions,BundleSheaf,false,5,4,epoch-1,4,0,confidence,0.3615033794227985
questions,BundleSheaf,false,5,4,epoch-1,0,0,saliency,-0.10152755616400962
questions,BundleSheaf,false,5,4,epoch-1,1,0,saliency,0.421566438450816
questions,BundleSheaf,false,5,4,epoch-1,2,0,saliency,0.8657564561026944
questions,BundleSheaf,false,5,4,epoch-1,3,0,saliency,0.8761275319660412
questions,BundleSheaf,false,5,4,epoch-1,4,0,saliency,0.8750526165769554
questions,BundleSheaf,false,5,4,epoch-1,0,0,cohens_d_train,0.002703305
questions,BundleSheaf,false,5,4,epoch-1,1,0,cohens_d_train,0.043034375
questions,BundleSheaf,false,5,4,epoch-1,2,0,cohens_d_train,0.0011440135
questions,BundleSheaf,false,5,4,epoch-1,3,0,cohens_d_train,0.0067919223
questions,BundleSheaf,false,5,4,epoch-1,4,0,cohens_d_train,0.007011246
questions,BundleSheaf,false,5,4,epoch-1,0,0,cohens_d_test,0.008860004
questions,BundleSheaf,false,5,4,epoch-1,1,0,cohens_d_test,0.053372897
questions,BundleSheaf,false,5,4,epoch-1,2,0,cohens_d_test,0.017491445
questions,BundleSheaf,false,5,4,epoch-1,3,0,cohens_d_test,0.018920911
questions,BundleSheaf,false,5,4,epoch-1,4,0,cohens_d_test,0.040402114
questions,BundleSheaf,false,5,4,epoch-1,0,1,degree,-0.0694889747336153
questions,BundleSheaf,false,5,4,epoch-1,1,1,degree,0.7848831773710642
questions,BundleSheaf,false,5,4,epoch-1,2,1,degree,0.5496916582055728
questions,BundleSheaf,false,5,4,epoch-1,3,1,degree,0.4746363448998843
questions,BundleSheaf,false,5,4,epoch-1,4,1,degree,0.4803226456029474
questions,BundleSheaf,false,5,4,epoch-1,0,1,betweenness,-0.06247515534721449
questions,BundleSheaf,false,5,4,epoch-1,1,1,betweenness,0.7505947255776994
questions,BundleSheaf,false,5,4,epoch-1,2,1,betweenness,0.4989837005887168
questions,BundleSheaf,false,5,4,epoch-1,3,1,betweenness,0.4263034191980839
questions,BundleSheaf,false,5,4,epoch-1,4,1,betweenness,0.4317404773305345
questions,BundleSheaf,false,5,4,epoch-1,0,1,confidence,-0.017230466284548825
questions,BundleSheaf,false,5,4,epoch-1,1,1,confidence,0.13152769298775688
