dataset,model,normalised,d,layers,checkpoint,layer,fold,observable,value
minesweeper,BundleSheaf,false,5,6,epoch-0,4,7,degree,0.32818081385113984
minesweeper,BundleSheaf,false,5,6,epoch-0,5,7,degree,0.32940112954406264
minesweeper,BundleSheaf,false,5,6,epoch-0,6,7,degree,0.33302374546497016
minesweeper,BundleSheaf,false,5,6,epoch-0,0,7,betweenness,-0.014513696846787973
minesweeper,BundleSheaf,false,5,6,epoch-0,1,7,betweenness,0.0951990364062934
minesweeper,BundleSheaf,false,5,6,epoch-0,2,7,betweenness,0.10961513452508403
minesweeper,BundleSheaf,false,5,6,epoch-0,3,7,betweenness,0.12334320333750237
minesweeper,BundleSheaf,false,5,6,epoch-0,4,7,betweenness,0.12358231523227213
minesweeper,BundleSheaf,false,5,6,epoch-0,5,7,betweenness,0.120199840499965
minesweeper,BundleSheaf,false,5,6,epoch-0,6,7,betweenness,0.1298546993708322
minesweeper,BundleSheaf,false,5,6,epoch-0,0,7,confidence,-0.028798994185031956
minesweeper,BundleSheaf,false,5,6,epoch-0,1,7,confidence,0.026927231203318178
minesweeper,BundleSheaf,false,5,6,epoch-0,2,7,confidence,0.02750154485953335
minesweeper,BundleSheaf,false,5,6,epoch-0,3,7,confidence,0.028291484480818526
minesweeper,BundleSheaf,false,5,6,epoch-0,4,7,confidence,0.02164911391303515
minesweeper,BundleSheaf,false,5,6,epoch-0,5,7,confidence,0.027209650838368737
minesweeper,BundleSheaf,false,5,6,epoch-0,6,7,confidence,0.027615539549934065
minesweeper,BundleSheaf,false,5,6,epoch-0,0,7,saliency,-0.024978109870709416
minesweeper,BundleSheaf,false,5,6,epoch-0,1,7,saliency,0.14280934564089628
minesweeper,BundleSheaf,false,5,6,epoch-0,2,7,saliency,0.15251294786141717
minesweeper,BundleSheaf,false,5,6,epoch-0,3,7,saliency,0.16959586352846742
